~:(ng)ite-	to lack N or the quality of V; to not have N or V	nunangituq ‘it lacks land’ (from nuna ‘land’); puungituq ‘it doesn't have a handle’ (from puu ‘handle’); tuumngituq or tumangituq ‘it doesn’t have footprints or a trail’ (from tumae ‘footprint’); sigutngituq or sigutangituq ‘it lacks ears’( from sigun ‘ear’); yughaghtengitut ‘they don't have a minister’ (from yughaghta ‘minister’); angyiituq ‘he doesn't have a boat’ (from angyaq ‘boat’); atkugituq ‘he doesn't have a parka’ (from atkuk ‘parka’); aatghituq ‘it doesn’t have a name’ (from ateq ‘name’); used with a limited group of verb bases only: puqigituq ‘he lacks intelligence’ (from puqig- ‘to be smart’); sukangituq ‘it lacks speed, it is slow’ (from root  suka- as in sukate- ‘to be fast’)
~:(ng)ite-	to lack N or the quality of V; to not have N or V	see ~:(ng)ite-
~:(ng)u-	to be N; is N; for there to be N (weather condition); to be V-ing; to be V-habitually or as an occupation; while in the process of V-ing	atanguuq ‘he is a father’ (from ata ‘father’); naanguuq ‘she is a mother’ (from naa ‘mother’); neqnguuq ‘it is food’ (from neqae ‘food’); tuumnguuq ‘it is a footprint’ (from tumae ‘footprint’); sigutnguuq ‘it is an ear’ (from sigun, siguta ‘ear’); gguutnguuq ‘it is a tooth’ (from gguta ‘tooth’); riigtenguuq ‘it is a den’ (from riigta ‘den’); aghnaaguq ‘it is a woman’ (from aghnaq ‘woman’); qikmiiguq ‘it is a dog’ (from qikmiq ‘dog’); nengyuuguq ‘she is a grandmother’ (from nengyuq ‘grandmother’); kaviighuuq ‘it is a fox’ (from kaviiq ‘fox’); aatghuuq ‘it is a name’ (from ateq ‘name’); saviguuq ‘it is a knife’ (from savik ‘knife’); with weather condition (and similar) nouns: eslalluguuq ‘it is raining’ (from eslalluk ‘rain’); tagituguuq ‘it is foggy’ (from tagituk ‘fog’); qaniguuq ‘it is snowing’ (from qanik ‘snow in the air’); siqineghlluguuq ‘it is very sunny’ (from siqineghlluk ‘excessive sun’); may be used in this sense with transitive endings of the subordinative mood: unaanguluku ‘when morning came’ (irregular, from unaaq ‘morning’); umegneghuluku ‘when a there was a blizzard’ (from umegneq ‘blizzard’); with verb bases: qavaaguq ‘he is sleeping’, qavaawa? ‘is he sleeping?’ (the w rather than g here reveals underlying au; from qavagh- ‘to sleep’); qinuyuguuq ‘he is sick’ (from qinuyug- ‘to get sick’); igaghyaaguq ‘he is a student’ (from igaghyagh- ‘to go to school’); elngaatall ghhuutkaqistek tagingulutek? ‘were you2 very cold as you were coming here?’ (from tagi- ‘to come’); Neghighluku yuget ipigkingwaaghluteng ayuqaqelghiit uksumi an’gineghmeggni napinghitnguluteng. ‘ Long ago men used short boots of shaved sealskin in winter for casual wear when they were not hunting.’ (from napinghite- ‘to not hunt’) (SLI JR. DICT. 66)
–ngagh-	to habitually V	non-productive; teglengaghtuq ‘he is a thief’ (from tegleg- ‘to steal’); iqlengaghtuq ‘he is a liar’ (from root iqlu- or iqle- also found in iqlumghu- ‘to doubt, be unsure’ and iqlengiqe- ‘to lie’)
–ngestagh-, –ngeltagh-, –ngertagh-	to V in a small way	with this postbase full, non-initial vowels on the base are optionally changed to e, perhaps to emphasize the smallness; nenglangestaghtuq or nenglengestaghtuq ‘he is giggling or tittering’ (from nenglagh- ‘to laugh’); qayungestaghtuq or qayengestaghtuq ‘he had a quick cup of tea’ (from qayugh- ‘to drink tea’)
@–nghiighte-	to V to a large extent; to V in a big way	qavanghiightuq ‘he's sleeping soundly’ (from qavagh- ‘to sleep’); neghenghiightekan ‘if he eats a lot’ (from ‘negh<e>- to eat’)
@–nghite-	to not V	qiyanghituq ‘he didn't cry’ (from qiya- ‘to cry’); neghenghitaa ‘he didn't eat it’ (from negh<e>- ‘to eat’); qavanghituq ‘he didn’t sleep’ (from qavagh- ‘to sleep’); itenghituq ‘he didn’t enter’ (from itegh- ‘to enter’); with this postbase ten becomes nn with e inserted after it to prevent an unpermitted cluster of voiceless followed by voiced consonants: kaanneghituq ‘he didn't arriving’ (from kaate- ‘to arrive’); ingaghhneghituq he didn't lie down’ (from ingaghte- ‘to lie down’); cf. -llghite-
–ngllagh-	to endeavor to induce one to V; to make N (for (him) or out of (it)); to make one V	qavangllaghaa ‘he tried to get her to sleep, made her sleep’ (from qavagh- ‘to sleep’); piningllaghaa ‘he's tried to get her to behave, made her behave’ (from pinigh- ‘to be good’); anglingllaghaa ‘he's raising her, growing it, making it grow’ (from angli- ‘to grow’); angyangllaghtuq ‘he is made a boat’, angyangllaghaa he is made a boat for her or out of it’ (from angyaq ‘boat’); mangteghangllaghtuq ‘he is made a house’ (from mangteghaq ‘house’); mengllaghtuq ‘he made water (by melting ice)’(from meq ‘water’)
–ngsi-	to briefly V; to casually V	probably non-productive; qavangsiiq ‘he took a nap’ (from qavagh- ‘to sleep’)
–ngu-	without N or V; lacking N or V	replaces the postbase ~sf:(ng)ite-, (from which it is ultimately derived), when the subordinative mood is used; takes subordinative endings marked by -na-, rather than those marked by -lu-; ugingunanga ‘(I) lacking a husband’ (from ugi ‘husband’; cf. ugingitunga  ‘I don’t have a husband’); savingunang ‘(you) lacking a knife’ (from savik ‘knife’; cf. savigituten ‘you don't have a knife’); nasaperangunani ‘(he) being without a hat’ (from nasaperaq ‘hat’; cf. nasaperiituq ‘he doesn't have a hat’); sukangunani ‘(he, she, it) being slow’ (from root suka- ‘speed’; cf. sukangituq ‘it is slow’; note that the subordinative form sukangunani has largely been replaced by sukangilluni)
+niigh-	to hunt for N; to hunt by means of V-ing; to search for N; to ask for N; to endeavor to V or to obtain N; to carry out the process of V-ing	used especially (but not exclusively) with bases concerning subsistence activities; manigniightuq ‘he's looking for eggs’ (from manik ‘egg’);  qawaagniightuq ‘he's hunting birds’ (from qawaak ‘bird’); ayveghniightuq ‘he's hunting walrus’ (from ayveq ‘walrus’); angyaghniightuq ‘he's hunting with a boat, using a boat to hunt, or asking for a boat’ (from angyaq ‘boat’ or angyagh- ‘to use a boat’); piyaaniightuq ‘he's hunting on foot’ (from piyaa- ‘to walk’); unangniightuq ‘he's hunting seals or other sea mammals’ (from unange- ‘to catch seals or other sea mammals’); guunniightuq ‘he's shooting at game’ (from guute- ‘to shoot’); naapniightuq ‘he's trapping’ (from naapte- ‘to catch with a trap’); mughunniightuq ‘he went hunting on the ice’ (from mughute- ‘to hunt on the ice’); also, anagniightuq ‘he’s on the run’ (from anag- ‘to flee, escape’); ugighhniightut ‘they are snarling’ (from ugighhe- ‘to fight (of dogs)’; penniighta ‘shepherd’ (in Biblical translation; from penniiq ‘sheep’)
@–nqegsagh-	to V completely, correctly, thoroughly	ulimanqegsaghaa ‘he redid it correctly’ (from ulima- ‘to make’)
@–nqegsi-	to be good with respect to V-ing	yugunqegsiiq ‘he is healthy’ (from yugu- ‘to live’)
@–nqegte-	to V easily; to V readily	qelpenqegtuq ‘it opens easily’ (from qelpegh- ‘to open’); yugunqegtuq ‘he is healthy’ (from yugu- ‘to be a person, to live’)
@–nqigte-	to V again	taginqigtuq ‘he came over again’ (from tagi- ‘to come over’); apenqigtuq ‘he repeated what he said’ (from apegh- ‘to tell or confess’); nekeggneqigtaa ‘he restored it, but it back as it belonged’ (from nekegte- ‘to put in the appropriate place’)
±pag-	to V in a big way; to V intensively; to V excessively	marginally productive; esghapag- ‘to watch, to look at’ (lexicalized; from esghagh- ‘to see’); napaghpagtuq ‘his hopes rose’ (from root napagh- (root) ‘erect’); tupagpagtuq ‘he got quite startled’ (from tupag- ‘to get startled’); aqfaatepagtuq ‘he ran hard’ (from aqfaate- ‘to run’); aghveghapagtuq ‘he killed lots of walrus’ (from ayveghagh- ‘to kill walrus’); ggiistutepagtuq ‘he clenched his teeth hard’ (from ggiistute- ‘to clench one's teeth’); qavaghpagtuq ‘he slept for a long time’ (from qavagh- ‘to sleep’); neghepagtuq ‘he ate a lot’ (from negh<e>- ‘to eat’); qepghaghpagtuq ‘he worked hard’ (from qepghagh- ‘to work’); tenglugpagaa ‘he punched him hard’ (from tenglug- ‘to punch’); cf. -vag-, -ghpak
+pagaatagh-/~sfvagaatagh-	to V repeatedly and hard	+pagaatagh- with consonant-ending bases; ~sfvagaatagh- with vowel-ending bases (a resulting tv becomes p); used with verbs of hitting, kicking, striking, throwing, etc.; kaksagpagaataghaa ‘he whipped him repeatedly’ (from kaksagte- ‘to whip’); siingvagaataghaa ‘he pushed him repeatedly’ (from siinge- ‘to push’); ketngigpagaataghaa ‘he kicked it repeatedly with the heel’ (from ketngig- ‘to kick with the heel’); Aantani neghniimsunemta milughpagaataghaqaghpesikut. ‘Whenever we  happen to be seeking to eat at the dump, you repeatedly throw stuff at us.’ (from milugh- ‘to throw things at’) (UNGIPAGHAGH. 109)
–pagigate-	to V infrequently; to seldom V	qepghapagigatuq ‘he seldom works’ (from qepghagh- ‘to work’); Suflugwaq llangaqa atuqepagigalkangat. ‘It seems that they seldom used rifles.’ (from atuqe- ‘to use (it)’) (SIVUQ. NANGAGH. 3:28)
–pagite-	for there not to be much N or V-ness; to have few N	tengegkayupagituq ‘there aren't many airplanes’ (from tengegkayuk ‘airplane’); nighupagituq ‘it is dim, dull’ (from nighug- ‘to be bright’); ; … entaqun talwa taghnughhapagitukut Agaankuni. ‘… maybe they had but few children still in the Agaq family.’ (from taghnughhaq ‘child’) (SIVUQ. NANGAGH. 3:40); … ayumiqullghem ilangani kaviipagilluni, ilangakun kaviighyagllagaqluni. ‘… some years there were few foxes, and some years there were many foxes.’ (from kaviiq ‘fox’) (SIVUQ. NANGAGH. 2:174)
±pagunghite-	to not be sufficiently V	used with descriptive verb bases; Qavaamalghii elngaatall asivaqun akugaaghhaaneng qavapagunghilnguq. ‘The one that didn’t have enough sleep has slept very soundly since yesterday evening.’ (from qavagh- ‘to sleep’) (AYUM. UNGIP. II:30)
±panghite-	to insufficiently V; to not V enough	neghepanghituq ‘he didn't eat enough’ (from negh<e>- ‘to eat’); qavapanghituq ‘he didn't sleep enough’ (from qavagh- ‘to sleep’); qepghapanghituq ‘he didn't work enough’ (from qepghagh- ‘to work’)
–pestaagh-	to truly V	sukatepestaaghluku ‘while that (other) one was truly going fast’
-pete-	to evidently V or have V-ed	see +fte-/+pete-
–pigesnagh-	to V in vain; to V for naught; to finally V	tagipigesnaghtuq ‘he came for naught; he finally came’ (from tagi- ‘to come’); itepigesnaghtuq ‘he entered in vain; he finally entered’ (from itegh- ‘to enter’); kaatepigesnaghtuq ‘he came for no purpose’ (from kaate- ‘to arrive’)
–pigte-	to be very V	igatapigtunga ‘I am very hungry’ (from igatagh- ‘to be hungry’); natetepigtuq ‘it is odd’ (from natete- ‘to be how?; to be somehow (different)’); alingepigtuq ‘he is very scared’ (from alinge- ‘to be scared’); Igaghyaq uglaapigteftuuq. ‘There were very many students.’ (from uglaa- ‘to be a large quantity’) (SIVUQ. NANGAGH. 2:210); Unaami unaangupiglluku teghtughluta … ‘We woke up very early in the morning …’ (from unaangu- ‘for it to be morning’) (SIVUQ. NANGAGH. 3:140)
~+(q/t)uute-	to V as a group; to V together	takes plural endings only; aqumuutut ‘they all sat down together’ (from aqume- ‘to sit down’); neghuutut ‘they are eating’ (from negh<e>- ‘to eat’); nekevuutut ‘they all stood up’ (from nekeve- ‘to stand up’); t is used with consonant-ending bases; aglaghtuutut ‘they left as a group’ (from aglagh- ‘to leave’); pinaghtuutut ‘they (rivers, etc.) melted (at the same time)’ (from pinagh- ‘to melt’); imightuutiit ‘they (acting at the same time) filled them’ (from imigh- ‘to fill’); q is used with te ending bases, the te being deleted in some case, retained in others (not following a clear pattern, though perhaps only  t(e) from a postbase is deleted); kaatquutut ‘they arrived together’ (from kaate- ‘to arrive’); pellghuquutiit ‘they put aside shares for them’ (from pellghute- ‘to put aside shares for someone’); tagiquutiit ‘they (acting at the same time) brought them in’ (from tagite- ‘to bring/take in’)
-qaa-	to have V-ed; to have been V-ed.	see @~–(g)kaa-
-qaayagh-	to have V-ed fruitlessly; to have V-ed in vain; to have V-ed but. . . .	see ~–(g)kaayagh-
~–qagh-	please V; just V; suddenly V; briefly	often used with optative endings; atuqaghhu ‘please use it’ (from atugh- ‘to use’);  iitqaa ‘please come in’ (from itegh- ‘to come in’); aavkaghtuq ‘it burst’ (from aveg- ‘to divide in half’)
~–qaghaqe-	to intermittently V; to V now and then	used with subordinative endings; nuupniqaghaqluni ‘dying down now and then’ (from nuupnigh- ‘for wind to die down’); Amenam Ayngaghlingaawen aqumluni talluluku ivaluni piighhaa nuvagraqaghaqluku. ‘Ayngaghlingaawen sat down and started splitting the sinew, but every now and then whe would moisten it with saliva.’ (from nuvagragh- ‘to moisten with saliva’) (SIVUQ. NANGAGH. 3:208)
~–qaghtagh-	to continuously V with back and forth or up and down movement	tuutqaghtaghaa ‘he stepped up and down on it’ (from tuute- ‘to step (on)’)
~–qaghte-	to suddenly V	not used with bases ending in g or a full vowel; see also -aghte-; aanqaghtuq ‘he suddenly went out’ (from aane- ‘to go out’); kumlatqaghtuq ‘it suddenly got cold’ (from kumlate- ‘to get cold’); iitqaghtuq ‘he suddenly came in’ (from itegh- ‘to come in’); allnguqaghtuq ‘it suddenly dove’ (from allngugh- ‘to dive’); kaatqaghtuq ‘he or it suddenly caught up’ (from kaate- ‘to arrive’); nekefqaghtuq ‘he jumped up suddenly’ (from nekeve- ‘to stand’); kaapqaghtuq ‘he jabbed himself with something’ (from kaape- ‘to poke’)
-qanigh-	to be rather V; to be fairly V; to V more and more	see ~–kanigh-
-qaqe-	to have V-ed (him/it)	see @~–(g)kaqe-
-qaqsagh-	to have V-ed fruitlessly; to have V-ed in vain; to have V-ed but. . . .	see ~–(g)kaqsagh-
–qaqu-	to V intermittently	aliiqaquuq ‘the weather is clearing intermittently’ (from aliigh- for weather to clear’); nuukaquuq ‘it surfaced intermittently’ (from nuug- ‘to surface’)
-qataghagh-	to finally V despite a feeling that it wouldn't happen; to V at last	see ~–kataghagh-
-qayugu-	to be able to V; can V	see ~–(g)kayugu-
-qayugughte-	to become able to V	see ~–(g)kayugughte-
-qestagh-	to V ahead of time; to V patiently; to V slowly; to V nonchalantly	see ~–kestagh-
-qetagh-	to tend to V by one’s disposition	see ~–ketagh-
~–qiinagh-	to just V; to only V; to V just now	not used with vowel-ending bases with which -(a)ghesnagh- (q.v.) is used instead; qavaqiinaghtuq ‘he's just sleeping’ (from qavagh- ‘to sleep’); neqiinaghtuq ‘he's just eating’ (from negh<e>- ‘to eat’); laakiinaghtuq ‘he's just digging’ (from laag- ‘to dig’)
~–qite-	to encounter N or V	probably non-productive; umuqituq ‘she ran into a thick part (while sewing skin)’ (from umu- ‘to be thick’); sikuqituq ‘he encountered ice’ (from siku ‘ice’); nunaqituq ‘it ran aground’ (from nuna ‘land’); qasqituq ‘he or it reached the top’ (from qayae ‘(top) surface’); qulqituq or quulqituq ‘he or it reached the top or an upper level’ (from qulae ‘upper  part’)
–qragh-	to do fancy V-ing; to V a new thing	kakiqraghtuq ‘she did fancy sewing’ (from kaki- ‘to sew’); negikraghtuq ‘she cut out pieces of skin according to a pattern’ (from negig- ‘to cut a skin or material for sewing’)
–qrug-	for troublesome one to V	Amigkun emta whanga qineghsuukiqrugyalghiinga nateghmi qama Maynga guitaraaqeftuq, elngaatall. ‘And when I – getting into things as I tend to do – peeked in, in there in the porch Maynga was playing away on the guitar.’ (from qineghte- ‘to  peek in’ with an intervening postbase) (PANGEGH. 36)
@qugh-	to V all things available; to V completely	used only with bases that end in te which is then dropped; kagimqughaa ‘he crushed it completely’ (from kagimte- ‘to crush’); kaaguqughtuq ‘he struck everything’ (from kaagute- ‘to strike’); ayemqughaa ‘he broke it to pieces’ (from ayemte- ‘to break’); aafqughaa ‘he divided it completely’ (from aafte- ‘to divide’); cf. ?ugh-
-qusiigh-	to casually V; to slowly V	see –kusiigh-
-quute-	to V as a group; to V together	see ~+(q/t)uute-
–saag-	to V in a strange way; to V weirdly	= -yaag-; kakisaagtuq ‘she's sewing in a strange way’ (from kaki- ‘to sew’)
-saag-	to V in a strange way; to V weirdly	
-saaghte-	to learn to V	see @~f+yaaghte-
+sagh-	to cause one to V or be V-ed; to endeavor to V	pinighsaghtuq ‘he made himself nice’, pinighsaghaa ‘he made her presentable’ (from pinigh- ‘to be good’); ipegsaghaa ‘he sharpened it’ (from ipeg- ‘to be sharp’)
+saghagh-	to try to induce one to V	= seghagh-; this is a “compound verbal” postbase; qiyasaghaghaa ‘he tried to make her cry’ (from qiya- ‘to cry’); neghesaghaghaa ‘he tried to get her to eat’ (from negh<e>- ‘to eat’); nenglaghsaghaghaa ‘he tried to make her laugh’ (from nenglagh- ‘to laugh’); ingaghtesaghaghaa ‘he tried to get her to lie down’ (from ingaghte- ‘to lie down’); tuqutesaghaghaa ‘he tried to get someone to kill it’ (from tuqute- ‘to kill’)
-saghagh-	V early	see @~f+yaghagh-
-saghpete-	to evidently have V-ed but in vain	see @~f+yaghpete-
-saghqaa-	to need to V; to be supposed to V; to V in the future	see @~f+yaghqaa-
-saghqaaghte-	to become necessary to V; to have to V now	see @~f+yaghqaaghte-
-saghqaqe-	to need to V; to be supposed to V; to V in the future	see @~f+yaghqaqe-
-saghtugh-	to be about to V; to go somewhere to V	see @~f+yaghtugh-
-sagute-	to reach a state of V-ing	see @~f+yagute-
-saquna-	don't ever V!	see @~f+yaquna-
+seghagh-	to try to induce one to V	non-productive; alingseghagh- ‘to try to scare, to purposely frighten (in order to “teach one a lesson”)’ (from alinge- ‘to be frightened’); = saghagh-
~sf:(e)sqe-	to ask one to V; to tell one to V	this is a “compound verbal” postbase; tagisqaa ‘he asked him to come’ (from tagi- ‘to come over’); laalightesqaa ‘he asked him to visit’ (from laalighte- ‘to visit’); iitghesqaa ‘he asked him to come in’ (from itegh- ‘to come in’); aghveliighesqaa ‘he asked him to cook whale’ (from aghveliigh- ‘to cook whale’); pumsugesqaa ‘hed asked someone to pinch it’ (from pumsug- ‘to pinch’); keniisqaa ‘he asks someone to point at it’ (from kenigh- ‘to point’, via *kenighesqaa); if intervocalic gh is deleted due to this postbase, the result is always ii and never aa or uu: qaviisqaa ‘he asked him to sleep’ (from qavagh- ‘to sleep’, via *qavaghesqaa); mayiisqaa ‘he asked him to go up’ (from mayugh- ‘to go up’, via *mayughesqaa); Uka qamuullghiit nemeng esghaneghmegteki … siivanlleghet kayagtaqiit mekelghiighet paayghisqelluki, … 'Whenever they saw from the house those pulling sleds coming in, the elders would urge the boys (telling them) to go meet and help them, …' (from paayghi- 'to go meet and help someone coming') (SIVUQ. NANGAGH. 1:130)
-sigate-	to prevent or keep one from V-ing; to not allow one to V; to not let one V	see +(te)sigate-
+sigh-	to wait for (it) to V; to cause to V	aghyughsighaa ‘he let it age’ (from aghyugh- ‘to age’); anglisaghaa ‘he raised him’ (from angli- ‘to grow’); aghisighaa ‘he soaked it’ (from aghi- ‘to get wet’)
+sighagh-	to arrange or provide for one to V	non-productive; ayuqesighag- ‘to mimic’ (from ayuqe- ‘to be like’); piitesighagh- ‘to plant’ (from piite- ‘to sprout’)
–sighwaagh-	to pretend to V; to V without putting effort into it; half-heartedly V	qepghasighwaaghtuq ‘he pretending to work’ (from qepghagh- ‘to work’);  inghusighwaaghtuq ‘he pretended to pick berries, picking them really trying’ (from inghu- ‘to pick berries’); Aghnaamkamillu amik umesighwaaghluku reghilqughlluku esghapagaqelghiikung. ‘Aghnaamkami and I would pretend to close the door leaving it ajar so that we could watch.’ (from umeg- ‘to close’) (SIVUQ. UNGIP. 3:92)
+siigh-	to get lots of N; to gather lots of N	quugsiightuq ‘he gathered lots of wood’ (from quuk ‘firewood’); Kaviighhaq pii Meteghllugllagem, "Kii, naqamalla naken neqesiighsin?" ‘Raven said to Fox, “Gosh, where did you get all that food?”’ (from neqae ‘food’) (SIVUQ. NANGAGH. 3:232)
-siilliqe-	to have trouble V-ing	see @~f–yiilliqe-
-siite-	to poorly V habitually	see @~f–yiite-
-snaanghite-	to tell one not to V in the future; to forbid one from V-ing in the future	see +(te)snaanghite-
-sqe-	to ask one to V; to tell one to V	see ~sf:(e)sqe-
?staaghhaa-	to lack the quality of V; to have the quality of N	see ?(ke)staaghhaa-
-ste-	to cause one to V; to allow one to V; to make one V; to let one V; to have one V	see +(te)ste-
-stegpe-	before one (other than subject of main verb) V-s	see +(te)stegpe-
-stepag-	to cause or allow one to V too much	see +(te)stepag-
-sug-	to want one to V	see +(te)sug-
-sug-	to want to V; to want some N; to tend toward V-ing; to feel V (with emotional roots)	see @~f+yug-
-suggaagh-	to first V; to V in the beginning	see @~f+yuggaagh-
+sugh-	to test how V (it) is; to check how V (it) is	pinighsughaa ‘he tested its quality’ (from pinigh- ‘to be good’); taketusughaa ‘he checked its length’ (from taketu- ‘to be how/so long’); matneghsughaa ‘he checked its heat or temperature’ (from root matnegh- ‘heat’); aqlaghasughaa ‘he checks how cold it is’ (from root aqlagha- ‘cold’)
-sugnagh-	to be easy to V	see @~f+yugnagh
+sugnite-	to resemble N; to be like N; to seem to be V-ing	yugsugnituq ‘it is like a person’ (from yu<u>k ‘person, man’); qikmighsugnituq ‘it is like a dog’ (from qikmiq ‘dog’); qavaghsugnituq ‘he seems to be sleeping’ (from qavagh- ‘to sleep’); kinasugnituq ‘he seems like someone’ (from kina ‘who, someone’); nallukesugnituq ‘he is silly or slow-witted’ (from nalluke- ‘to not know’); Tawaten nagataqa nagaqughsugnitaqa whaa nagatelqa sangwaa yuuk Qaaqamenguq atelek. ‘I have heard about – well it seems that I’ve heard about – this certain man, the one I heard about, the one named Qaaqaq.’ (from nagaqugh- ‘to hear’) (SIVUQ. NANGAGH. 3:16); Aqsaqum natangani alamket, … vegllugsugnit tamaakut, … ughvughwaaghluki neghegkayuget.  ‘That part of the stomach, the “alamket”, … which has the texture of a towel, can be eaten after they wash it thoroughly.’ (from veglluk ‘towel’) (SIVUQ. NANGAGH. 2:96)
-suguma-	to be easy to V	see @~f+yuguma-
-sukagh-	to be ready to V; to be about to V; to be all set to V; to make a move toward V-ing	see @~f+yukagh-
-suneghtu-	to love to V	see @~f+yuneghtu-
-suwhaagh-	to first V; to V in the beginning	see @~f+yuwhaagh-
-te-	to V for; to V with; to V each other; half-transitive or detransitivizing postbase for certain bases	see @~:(u)te-
+(te)sigate-	to prevent or keep one from V-ing; to not allow one to V; to not let one V	this is a “compound verbal” postbase; aanesigataa ‘he didn’t let him go out’ (from aane- ‘to go out’); Ilanga tepesluku, iingunaan tepesigataat. ‘Pulling part of them onto the beach, they did not allow all come to the beach [at one time].’ (from tepe- ‘to come to the shore’) (SIVUQ. NANGHAGH. 3:134); te is used with bases that ending a consonant;  iteghtesigataa ‘he didn’t let him come in’ (from itegh- ‘to come in’); Repall atangan qavaghtesigalkanga saama neghesigalkanga. ‘His father didn’t let him sleep and didn’t let him eat.’ (from qavagh- ‘to sleep’, and negh<e>- ‘to eat’) (UNGIPAGHAGH. 67)
+(te)snaanghite-	to tell one not to V in the future; to forbid one from V-ing in the future	this is a “ompound verbal” postbase; Nunalgutemnun qagavek talwa kinkunun iteghtesnaanghitamken, … ‘I will not allow you to take up residence with anyone in town, …’ (from iteghte- ‘to go (move) in (with)’) (SIVUQ. NANGAGH. 2:246)
+(te)snanigh-	to tell not to V; to forbid one to V	this is a “compound verbal” postbase; tugusnanighaa ‘he told someone not to take it’ (from tugu- ‘to take’); neghesnanighaa ‘he told her not to eat; he told someone not to eat it’ (from negh<e>- ‘to eat’); ingaghtesnanighaa ‘he told her not to lie down’ (from ingaghte- ‘to lie down’); qavaghtesnanighaa ‘he told her not to sleep’ (from qavagh- ‘to sleep’)
+(te)ste-	to cause one to V; to allow one to V; to make one V; to let one V; to have one V	this is a “compound verbal” postbase; qiyastaa ‘it made him cry’ (from qiya- ‘to cry’); taaqestaa ‘he made her quit’ (from taaqe- ‘to quit’); ingaghtestaa ‘she made him lie down’ (from ingaghte- ‘to lie down’); te is used with bases ending in a consonant: qavaghtestaa ‘she let him sleep’ (from qavagh- ‘to sleep’); iyataghtestaa ‘it made him hungry’ (from iyatagh- ‘to be hungry’); aghnam taghnughhaghmun iqalluk neghestaa ‘the woman had the child eat the fish’ (from neghe- ‘to eat’)
+(te)stegpe-	before one (other than subject of main verb) V-s	this combination of the postbases -(te)ste- ‘to let’, -gpe- ‘without’, and the transitive subordinative marked by -na-, may be used in place of the precessive mood when the subject of the 'before' clause is different from the subject of the main clause and especially (though not exclusively) when the situation is such that the literal meaning, 'without letting one V' is not a possible interpretation; this is apparently the one situation in this language in which the compound-verbal postbase +(te)ste- is used in a purely formal sense in order to satisfy the constraint on the subordinative that its subject be the same as that of the main verb (though this is a common use of cognates of this postbase in other Eskimo languages); aanunga aghtestegpenaan ‘I went out before day broke’ (literally: ‘I went out without letting day break’ (compare the construction with the precessive: aanunga aghpagilgan which has the same meaning) (from aghte- ‘for day to break’); aanunga neghestegpenaki ‘I went out without letting them eat’ (which is the literal meaning) or, ‘I went out before they ate’ (which is an alternative to the construction with the precessive mood, aanunga neghvagilgata which also means ‘I went out before they ate’)
+(te)stepag-	to cause or allow one to V too much	this is a “compound verbal” postbase
+(te)sug-	to want one to V	a compound-verbal postbase; aanesugaa ‘he wants her to go out’ (from aane- ‘to go out’); qavaghtesugaa ‘he wants her to sleep’ (from qavagh- ‘to sleep’)
?tghute-	to miss the mark by shooting too much toward N; to miss out on V-ing	used on demonstrative adverb and positional bases; ukatghutuq ‘his shot fell short’ (from uka(ni) ‘this side’); qayetghutaa ‘he did more toward it than needed’ (from qayae ‘surface’); awatghutuq ‘he overshot’, awatghutaa ‘he overshot it’ (from awa(ni) ‘over there’); also qaasghutaa ‘he overshot it’ (from qayae ‘top surface’)
-tke-	to V over or on account of	see @~:(u)tke-
±tu-	to have a lot of N; to V habitually	takes the forms +tu-, and -tu-; generally the first form is used with verbs, the second with nouns and with dimensional roots; nuyaghtuuq ‘he has a lot of hair’ (from nuyaq ‘hair’); imaghtuuq ‘it is full’ (from imaq ‘contents’); ukazightuuq ‘it has a lot of rabbits’ (from ukaziq ‘rabbit’); ighlegtuuq ‘he is always stingy’ (from ighleg- ‘to be stingy’; note, not *ighletuuq); saqfituuq ‘he is splay-footed’ (from saqfigh- ‘to point toes out’); qavatuuq ‘he is always sleepy’ (from qavagh- ‘to sleep’); ameltuuq ‘it is broad’ (from root amel- ‘breadth’); iqetuuq ‘it is wide’ (from root iqe- ‘width’)
+tulli-	for it to be getting feasible to use N or to go V-ing	angyaghtulliiq ‘it is getting feasible to hunt by boat, the weather is improving’ (from angyagh- ‘to go out hunting in a boat’)
+tupag-	to eat or use too much N	tawaqatupagtuq ‘he smoked or chewed too much tobacco’ (from tawaqa ‘tobacco’); Quyngiit tuqughllagumalghii, entaqunnguq taakwani qavaghtalleghmi taghyughtupagllagem. ‘Their reindeer all died off maybe on account of getting too much salt by overnighting down there [on the sea ice].’ (from taghyuq ‘salt’) (SIVUQ. NANGAGH. 3:6)
+tutka-	to be V or have N to an indicated degree	used with descriptive verbs; umututkaaq ‘it is that thick’ (from umu- ‘to be thick’); usqaghtutkaaq ‘it is that high’ (from usqagh- ‘to be high’); angtutkaaq ‘it is that big’ (from root ange- as in angli- ‘to grow’, aange- ‘to be big’); tagtutkaaq ‘it is that long’ (irregularly from root take- as in taake- ‘to be long’); tagneghtutkaluni ‘(it)  being that dark’ (from tagneq ‘darkness’); uniistaaghtutkaaq ‘it is that soft’ (from uniistaaq ‘soft thing’)
+tutkaligh-	to measure the approximate the V of (it)	postbase +tutkaligh-; examples: Saagtengan tagtalngi, tenpeyaghqaagpenaki sangwaa six-feet entaqun five-feet tawaten uyatutkalighaqaput. ‘We kept the harness line an approximate length five or six feet, so that it won’t run into them [the reindeer].’ (from root uya- ‘distance’) (SIVUQ. NANGAGH. 2:90)
